Protocol,Run,Timestamp,AverageRTT,MinRTT,MaxRTT,PacketLoss,Jitter,ResponseTime,TTFB,DataSize,ThroughputMbps,StatusCode
HTTP/1.1,57,1786683130632,191.6,190.0,193.0,0.0,1.5,661,661,1928,0.023301557566510055,200
HTTP/1.1,58,1786683137547,191.6,190.0,194.0,0.0,1.75,644,644,1928,0.02391329693418634,200
HTTP/1.1,59,1786683144457,194.2,191.0,203.0,0.0,5.75,639,639,1928,0.0241048284984586,200
HTTP/1.1,60,1786683151325,191.8,190.0,194.0,0.0,1.0,599,598,1928,0.0257469692558752,200
HTTP/1.1,61,1786683158234,190.8,190.0,194.0,0.0,2.0,632,631,1928,0.024383908707050515,200
HTTP/1.1,62,1786683165183,191.4,190.0,196.0,0.0,3.25,667,667,1928,0.023103211921640807,200
HTTP/1.1,63,1786683172090,194.0,190.0,201.0,0.0,6.5,624,624,1928,0.024695050390775474,200
HTTP/1.1,64,1786683178976,195.0,191.0,205.0,0.0,7.75,608,607,1928,0.025332376580625166,200
HTTP/1.1,65,1786683185882,191.2,190.0,195.0,0.0,1.75,633,632,1928,0.02435044047553455,200
HTTP/1.1,66,1786683192824,190.4,190.0,191.0,0.0,0.75,668,667,1928,0.023063397577595606,200
HTTP/1.1,67,1786683199742,193.8,190.0,205.0,0.0,8.5,616,616,1928,0.025017760923373374,200
HTTP/1.1,68,1786683206674,194.2,190.0,204.0,0.0,8.5,643,643,1928,0.023955164827655296,200
HTTP/1.1,69,1786683213598,190.6,190.0,191.0,0.0,0.75,640,639,1928,0.02407393995999331,200
HTTP/1.1,70,1786683220483,192.8,190.0,202.0,0.0,5.75,615,615,1928,0.025062355282934556,200
HTTP/1.1,71,1786683227399,192.8,191.0,196.0,0.0,2.25,663,663,1928,0.023247082697608116,200
HTTP/1.1,72,1786683234297,190.2,190.0,191.0,0.0,0.5,635,634,1928,0.024284237681346528,200
HTTP/1.1,73,1786683241228,192.4,190.0,197.0,0.0,4.25,665,664,1928,0.023175852036369137,200
HTTP/1.1,74,1786683248106,192.4,190.0,198.0,0.0,4.0,617,617,1928,0.02495916868362231,200
HTTP/1.1,75,1786683255036,191.6,190.0,195.0,0.0,1.25,648,647,1928,0.02379468445508568,200
HTTP/1.1,76,1786683261985,191.6,190.0,194.0,0.0,1.75,662,661,1928,0.023281857343981444,200
HTTP/1.1,77,1786683268914,191.0,190.0,193.0,0.0,1.0,638,637,1928,0.02417039249150769,200
HTTP/1.1,78,1786683275820,192.2,190.0,199.0,0.0,4.5,649,648,1928,0.02376408720113471,200
HTTP/1.1,79,1786683282705,191.0,190.0,194.0,0.0,1.75,619,618,1928,0.024904887035088055,200
HTTP/1.1,80,1786683289626,194.4,190.0,205.0,0.0,6.0,657,657,1928,0.023446391537409263,200
HTTP/1.1,81,1786683296486,192.4,190.0,196.0,0.0,2.5,599,598,1928,0.02573875431371109,200
HTTP/1.1,82,1786683303374,191.4,190.0,194.0,0.0,1.5,638,637,1928,0.024174749079615077,200
HTTP/1.1,83,1786683310286,191.8,190.0,198.0,0.0,4.25,640,639,1928,0.024099472824031975,200
HTTP/1.1,84,1786683317178,190.0,190.0,190.0,0.0,0.0,615,614,1928,0.02507601736787334,200
HTTP/1.1,85,1786683324047,191.6,190.0,194.0,0.0,1.75,616,615,1928,0.02500986676862598,200
HTTP/1.1,86,1786683330926,191.0,190.0,193.0,0.0,0.75,613,612,1928,0.02513413208292764,200
HTTP/1.1,87,1786683337839,194.4,190.0,203.0,0.0,5.5,616,616,1928,0.025002735484707626,200
HTTP/1.1,88,1786683344747,191.8,191.0,194.0,0.0,1.5,612,611,1928,0.025189176035987335,200
HTTP/1.1,89,1786683351672,190.6,190.0,192.0,0.0,1.25,614,613,1928,0.025087584524616784,200
HTTP/1.1,90,1786683358605,191.0,190.0,192.0,0.0,0.75,643,643,1928,0.0239613387279487,200
HTTP/1.1,91,1786683365524,189.8,189.0,190.0,0.0,0.5,643,643,1928,0.02396477128901073,200
HTTP/1.1,92,1786683372482,194.8,190.0,203.0,0.0,8.25,661,659,1928,0.023310541173618648,200
HTTP/1.1,93,1786683379412,190.2,190.0,191.0,0.0,0.5,664,664,1928,0.023197787306490837,200
HTTP/1.1,94,1786683386314,191.4,190.0,194.0,0.0,2.0,627,626,1928,0.02457440113439922,200
HTTP/1.1,95,1786683393250,196.8,190.0,202.0,0.0,5.0,664,663,1928,0.023226491572491004,200
HTTP/1.1,96,1786683400163,193.4,190.0,204.0,0.0,7.0,644,643,1928,0.023924001587074587,200
HTTP/1.1,97,1786683407044,192.0,191.0,194.0,0.0,2.0,622,622,1928,0.0247673166481522,200
HTTP/1.1,98,1786683413932,189.8,189.0,191.0,0.0,0.5,610,610,1928,0.02524526733075163,200
HTTP/1.1,99,1786683420926,190.8,190.0,191.0,0.0,0.25,659,658,1928,0.023391564538363892,200
HTTP/1.1,100,1786683427820,193.6,190.0,201.0,0.0,4.25,624,623,1928,0.02469232647213028,200
HTTP/1.1,101,1786683434700,193.0,190.0,197.0,0.0,3.25,613,613,1928,0.025147187840395574,200
HTTP/1.1,102,1786683441656,190.4,190.0,191.0,0.0,0.75,692,691,1928,0.022279239588059406,200
HTTP/1.1,103,1786683448543,193.0,190.0,196.0,0.0,4.0,604,603,1928,0.025518590402303292,200
HTTP/1.1,104,1786683455476,190.6,190.0,192.0,0.0,1.0,672,672,1928,0.022938143601642494,200
HTTP/1.1,105,1786683462355,193.2,190.0,201.0,0.0,6.5,620,619,1928,0.02486474234668421,200
HTTP/1.1,106,1786683469257,191.8,190.0,195.0,0.0,2.25,637,636,1928,0.024195599080303696,200
HTTP/1.1,107,1786683476173,193.6,190.0,200.0,0.0,4.25,632,631,1928,0.024399731640918337,200
HTTP/1.1,108,1786683483081,192.0,190.0,196.0,0.0,2.75,600,599,1928,0.025696426640650367,200
